iso3,country,factor_key,factor_group,input_key,lineage_type,official_indicator_code,official_indicator_name_en,official_indicator_name_ru,provider,source_name,source_key,source_note,official_url,raw_file,source_manifest_code,latest_observed_year_in_run,year,unit,raw_value,normalized_value,normalization_method,within_factor_weight,factor_weight,scoring_role,weight_note,observation_status
BRN,Brunei Darussalam,I_FEAS,feasibility,urbanPopulationPct,official_indicator,SP.URB.TOTL.IN.ZS,Urban population (% of total population),"Городское население, процент населения",World Bank,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,World Development Indicators,https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS,SP.URB.TOTL.IN.ZS.xls,SP.URB.TOTL.IN.ZS,2024.0,2024,%,74.8983133873697,0.6686814139577263,"robust_norm(raw, positive=True)",0.08,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
BRN,Brunei Darussalam,I_FEAS,feasibility,partnerUniversitiesMgimoCount,official_indicator,MGIMO_PARTNER_UNIVERSITIES.COUNT,Partner universities mgimo count,Партнёрские университеты МГИМО,MGIMO,"World Bank WGI, LPI and WDI operational indicators",world_bank_wgi_long,MGIMO partner universities country table,https://mgimo.ru/about/structure/int/docs/partner-universities/,data/reference/mgimo_partner_universities.csv,,,2026,count,0.0,0.5,"robust_norm(log1p(raw), positive=True)",0.07,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
BRN,Brunei Darussalam,I_HRSTRAT,strategicHr,digitalFinanceProfileScore,derived_component,not_applicable_modelled_component,Digital finance profile score,Цифровые финансы и бизнес-информатика,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.6495232227550193,0.6495232227550193,prepared_0_1_score,0.2,0.06,direct_factor_formula_component,within-factor formula weight,modelled
BRN,Brunei Darussalam,I_HRSTRAT,strategicHr,economicLegalProfileScore,derived_component,not_applicable_modelled_component,Economic legal profile score,Экономико-правовой профиль,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.6246512907093391,0.6246512907093391,prepared_0_1_score,0.15,0.06,direct_factor_formula_component,within-factor formula weight,modelled
BRN,Brunei Darussalam,I_HRSTRAT,strategicHr,energyLogisticsProfileScore,derived_component,not_applicable_modelled_component,Energy logistics profile score,Энергетика и логистика,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.625447222080628,0.625447222080628,prepared_0_1_score,0.15,0.06,direct_factor_formula_component,within-factor formula weight,modelled
KWT,Kuwait,I_MARKET,market,addressableMarketStudents2026,derived_component,not_applicable_modelled_component,Addressable market students2026,"Адресуемый пул студентов, 2026",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,people,114403.33509689088,0.6464525299644763,"robust_norm(log1p(raw), positive=True)",0.5,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,addressableMarketStudents2035,derived_component,not_applicable_modelled_component,Addressable market students2035,"Адресуемый пул студентов, 2035",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2035,people,116764.99476626136,0.6523098860411475,"robust_norm(log1p(raw), positive=True)",0.15,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,addressableMarketStudents2050,derived_component,not_applicable_modelled_component,Addressable market students2050,"Адресуемый пул студентов, 2050",UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2050,people,125279.64607163148,0.6733831748141277,"robust_norm(log1p(raw), positive=True)",0.1,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,amsGrowth2026_2035,derived_component,not_applicable_modelled_component,Ams growth2026 2035,Рост адресуемого пула 2026-2035,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,%,0.02064327641646413,0.3839176902566169,"robust_norm(raw growth, positive=True)",0.08,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,amsGrowth2026_2050,derived_component,not_applicable_modelled_component,Ams growth2026 2050,Рост адресуемого пула 2026-2050,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,%,0.09506987681372392,0.4783525588372295,"robust_norm(raw growth, positive=True)",0.07,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,educationScore,derived_component,not_applicable_modelled_component,Education score,Образовательный контекст,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,0-1,0.6342483952314151,0.6342483952314151,prepared_0_1_score,0.05,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_MARKET,market,educationHubScore,derived_component,not_applicable_modelled_component,Education hub score,Позиция образовательного центра,UN World Population Prospects 2024,UN World Population Prospects 2024,un_wpp2024_population_by_single_age_sex,Local official WPP 2024 PopulationBySingleAgeSex bulk files are used; PopMale/PopFemale/PopTotal are multiplied by 1000,https://population.un.org/wpp/,https://population.un.org/wpp/,,,2026,0-1,0.5,0.5,prepared_0_1_score,0.05,0.22,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_PROGRAM,program,programFit,derived_component,not_applicable_modelled_component,Program fit,Соответствие программ,mgimo_branch_platform_project country_master_panel.csv,MGIMO Branch Ranker derived model output,live_merged_features,"Imported as features only; v0.3 recomputes all indices, eligibility and financial outputs.",data/platform_snapshot/country_master_panel.csv,data/platform_snapshot/country_master_panel.csv,,,2026,0-1,0.5554035482218429,0.5554035482218429,0.65*max(profile_scores)+0.35*mean(profile_scores),1.0,0.12,direct_factor_formula_component,within-factor formula weight,modelled
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,isUnfriendly,official_indicator,RU_GOV_ORDER_430R.UNFRIENDLY_COUNTRY_FLAG,Is unfriendly,Недружественная страна по распоряжению Правительства РФ N 430-р,Government of the Russian Federation,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Government Order No. 430-r country table,https://www.alta.ru/tamdoc/22rs0430/,data/reference/unfriendly_countries_platform_2026.csv,,,2026,flag,False,0.0,legal_filter_gate; unfriendly => I_RUSCOMP=0,0.0,0.16,multiplicative_gate,"0%: reference/status/context value, not an index bonus",official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,hasExistingMgimoBranch,official_indicator,MGIMO_BRANCH_PRESENCE.FLAG,Has existing mgimo branch,Действующее присутствие МГИМО,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO country presence reference table,https://mgimo.ru/about/,data/reference/mgimo_existing_presence.csv,,,2026,flag,False,0.0,-0.20*existing_branch_flag,-0.2,0.16,direct_penalty,direct formula penalty; negative sign is part of formula,official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,isDomesticRussia,official_indicator,ISO3166.RUS.DOMESTIC_FLAG,Is domestic russia,Россия как внутренняя юрисдикция,ISO 3166 / project country boundary reference,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,ISO country code and dashboard boundary reference,https://www.iso.org/iso-3166-country-codes.html,docs/data/world_admin_boundaries_ru_claimed_update_2026.geojson,,,2026,flag,False,,eligibility_reference_flag_not_scored_in_index,0.0,0.16,hard_filter_context,"0%: reference/status/context value, not an index bonus",official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,isNonSovereignOrSpecial,official_indicator,ISO3166.SPECIAL_TERRITORY_FLAG,Is non sovereign or special,Особая или несамостоятельная территория,ISO 3166 / project country boundary reference,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,ISO country code and dashboard boundary reference,https://www.iso.org/iso-3166-country-codes.html,docs/data/world_admin_boundaries_ru_claimed_update_2026.geojson,,,2026,flag,False,,eligibility_reference_flag_not_scored_in_index,0.0,0.16,hard_filter_context,"0%: reference/status/context value, not an index bonus",official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,inPreparation,official_indicator,MGIMO_PIPELINE_STATUS.FLAG,In preparation,Проект в подготовке,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO country presence reference table,https://mgimo.ru/about/,data/reference/mgimo_existing_presence.csv,,,2026,flag,False,,reference_status_flag_not_scored,0.0,0.16,reference_status_not_scored,"0%: reference/status/context value, not an index bonus",official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,partnerUniversitiesMgimoCount,official_indicator,MGIMO_PARTNER_UNIVERSITIES.COUNT,Partner universities mgimo count,Партнёрские университеты МГИМО,MGIMO,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,MGIMO partner universities country table,https://mgimo.ru/about/structure/int/docs/partner-universities/,data/reference/mgimo_partner_universities.csv,,,2026,count,0.0,0.5,"robust_norm(log1p(raw), positive=True)",0.14,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,strategicHrFit,derived_component,not_applicable_modelled_component,Strategic hr fit,Стратегическое кадровое соответствие,MGIMO campuses/about and admissions pages,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Manual reference table distinguishes operational branches from pipeline cases,https://mgimo.ru/about/,https://mgimo.ru/about/,,,2026,0-1,0.480760568816357,0.480760568816357,prepared_0_1_score,0.12,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_RUSCOMP,russiaCompatibility,programFit,derived_component,not_applicable_modelled_component,Program fit,Соответствие программ,MGIMO campuses/about and admissions pages,MGIMO partner registry and Government of Russia Order No. 430-r,mgimo_presence,Manual reference table distinguishes operational branches from pipeline cases,https://mgimo.ru/about/,https://mgimo.ru/about/,,,2026,0-1,0.5554035482218429,0.5554035482218429,prepared_0_1_score,0.1,0.16,direct_factor_formula_component,within-factor formula weight,official_or_reference
KWT,Kuwait,I_ECO,economy,gdpPppCurrent,official_indicator,NY.GDP.MKTP.PP.CD,Gdp ppp current,"ВВП по ППС, текущие международные доллары",World Bank Indicators API,World Bank World Development Indicators,world_bank_indicators_long,No API key required according to World Bank documentation; V2 endpoint is used,https://api.worldbank.org/v2/country/all/indicator/{indicator},https://api.worldbank.org/v2/country/all/indicator/{indicator},,,2026,international USD,225947312136.53067,0.6736703630001388,"robust_norm(log1p(raw), positive=True)",0.15,0.14,direct_factor_formula_component,within-factor formula weight,official_or_reference
