rank_practical_student_recruitment,rank_reference_all,iso3,country,region,income_group,student_recruitment_status,SAI_MGIMO_V3_SCORE,A_YOUTH_OPPORTUNITY,A_OUTBOUND_MOBILITY_UIS,A_LEGAL_PARTNERSHIP_CONTEXT,A_PROGRAM_RELEVANCE,A_AFFORDABILITY_ACCESS,A_DIGITAL_REACH,A_DATAQ,pop_15_24_latest,pop_15_24_latest_year,pop_15_24_base_year,pop_15_24_growth_10y_pct,student_pool_latest,student_pool_latest_year,uis_outbound_mobility_ratio,uis_outbound_mobility_year,uis_source_key,uis_observation_status,internet_users_pct,gdp_pc_ppp_current,program_relevance_score,dataq_required_available,dataq_required_total,score_source_policy,is_unfriendly_430r,is_domestic_russia,is_non_sovereign_or_special,has_existing_mgimo_presence,in_preparation,has_required_open_data,due_diligence_warnings,latitude,longitude
,,VGB,British Virgin Islands,Latin America & Caribbean,High income,unfriendly_reference_only,,,,,,,,,5143.0,2024,2014,22.92065009560229,6396.25,2024,53.06687164306641,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,77.7042682926829,23134.759094596546,0.5472799193758109,6,6,open_api_factual_only,True,False,True,False,False,True,hard_filter_unfriendly_430r;special_territory,18.426606,-64.63661
,,BGR,Bulgaria,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,659061.0,2024,2014,-10.343303033353557,798294.6,2024,8.242810249328613,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,82.438955,34221.52946170318,0.6479212446793651,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,42.508785,25.15709
,,CAN,Canada,North America,High income,unfriendly_reference_only,,,,,,,,,4623543.0,2024,2014,1.198856585032737,5871852.45,2024,2.837300062179565,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,94.353302,56706.82380319776,0.6800078459031158,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,60.324287,-101.9107
,,CYM,Cayman Islands,Latin America & Caribbean,High income,unfriendly_reference_only,,,,,,,,,7699.0,2024,2014,3.8440787698947876,9932.35,2024,39.14474105834961,2008.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,81.0676932508161,79675.85684818079,0.801919018789651,6,6,open_api_factual_only,True,False,True,False,False,True,hard_filter_unfriendly_430r;special_territory,19.319862,-81.24055
,,CHI,Channel Islands,Europe & Central Asia,High income,data_unavailable,,,,,,,,,17843.0,2024,2014,-5.801921655580189,22240.85,2024,,,,,91.60810962,42197.20251358284,0.7722448666040859,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,49.463533,-2.561736
,,HRV,Croatia,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,402778.0,2024,2014,-16.512139358551025,499900.15,2024,6.069399833679199,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,83.63240029,42829.19783703841,0.6572501045832487,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,45.805799,16.37241
,,CUW,Curaçao,Latin America & Caribbean,High income,special_territory_reference_only,,,,,,,,,23041.0,2024,2014,-0.561046135255272,30115.0,2024,1.745360016822815,2013.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,68.1272162511339,28762.05818043097,0.7314258469981352,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,12.145039,-68.920578
,,CYP,Cyprus,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,141549.0,2024,2014,-18.99404254345052,182674.05,2024,44.47259902954102,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,89.60099246,52635.58203125,0.8858243955780778,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,34.913329,33.084182
,,CZE,Czechia,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,1112494.0,2024,2014,0.11915368485471145,1359297.85,2024,3.28538990020752,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,87.68776014,47963.89684857818,0.7113134586952853,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,49.882364,15.377555
,,DNK,Denmark,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,720280.0,2024,2014,-0.9898540305519954,902917.45,2024,2.006040096282959,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,99.76915157,71431.29262422866,0.8045900008240329,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,55.966965,9.018163
,,DMA,Dominica,Latin America & Caribbean,Upper middle income,data_unavailable,,,,,,,,,8796.0,2024,2014,-31.15216030056356,10983.0,2024,,,,,82.04689789,18739.364040498604,0.515163075183216,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,15.458829,-61.344958
,,EST,Estonia,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,141744.0,2024,2014,-0.6337277774662087,172136.1,2024,7.39516019821167,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,92.23796204,41189.66753007343,0.7726080391330754,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,58.724865,25.867126
,,FRO,Faroe Islands,Europe & Central Asia,High income,special_territory_reference_only,,,,,,,,,7678.0,2024,2014,18.6524493895843,9078.4,2024,,,,,97.5819589384468,72059.58032715398,0.627514063761467,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,62.185604,-7.058429
,,FIN,Finland,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,625575.0,2024,2014,-3.986647225846063,774669.0,2024,2.6109299659729,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.72405196,56123.147957983936,0.7298673837640056,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,63.252361,27.276449
,,FRA,France,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,8200539.0,2024,2014,6.7653399992188445,9932959.8,2024,4.031529903411865,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,88.65381638,54799.348268938855,0.6677324893885923,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,46.696113,2.552275
,,PYF,French Polynesia,East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,42571.0,2024,2014,-6.171342928302215,50629.6,2024,,,,,72.7038953132942,13592.463593743454,0.539560019788077,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,-17.628081,-149.46157
,,DEU,Germany,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,8061479.0,2024,2014,-7.503455362771216,10225706.75,2024,3.84539008140564,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.49999579,62554.55472324357,0.6787323978041941,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,50.961733,9.678348
,,GIB,Gibraltar,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,4930.0,2024,2014,21.01129111438389,6086.95,2024,,,,,94.4444715818151,42197.20251358284,0.6702422638593954,5,6,open_api_factual_only,True,False,True,False,False,False,hard_filter_unfriendly_430r;special_territory;insufficient_open_api_indicators,,
,,GRC,Greece,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,1039602.0,2024,2014,-7.5770493523027005,1266996.9,2024,4.314219951629639,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,86.26968886,37474.2798239947,0.6546667339396723,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,39.492763,21.72568
,,GRL,Greenland,Europe & Central Asia,High income,special_territory_reference_only,,,,,,,,,6895.0,2024,2014,-19.80693184461503,8766.55,2024,,,,,69.4824617821988,71037.53722396232,0.6835232715019268,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,74.319387,-39.335251
,,GUM,Guam,East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,23530.0,2024,2014,-13.019370102025729,28741.9,2024,,,,,80.5054655600831,13592.463593743454,0.5718077687005872,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,13.354173,144.703614
,,HTI,Haiti,Latin America & Caribbean,Lower middle income,data_unavailable,,,,,,,,,2260590.0,2024,2014,5.152133100880629,2721685.2,2024,,,,,47.8614006,2809.64535578242,0.1500435654393898,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,19.263784,-72.224051
,,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,556706.0,2024,2014,-35.76938608332468,735315.95,2024,14.4076099395752,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,95.75536971,66153.97466510782,0.951868762498134,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,22.448829,114.097769
,,HUN,Hungary,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,1009139.0,2024,2014,-13.000383642186842,1261633.55,2024,4.665299892425537,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.77898628,40686.93192633433,0.6550700731973425,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,47.086841,19.447867
,,ISL,Iceland,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,50958.0,2024,2014,7.938995975428931,64520.55,2024,12.69167995452881,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,98.209198,67310.05735736161,0.6997833529253111,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,64.779286,-18.673711
,,IRL,Ireland,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,696514.0,2024,2014,22.573912431367038,839389.0,2024,6.857590198516846,2022.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,97.18769836,119037.7311754428,0.8747874364129122,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,53.078726,-7.798588
,,IMN,Isle of Man,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,9057.0,2024,2014,-4.733354370463871,11031.6,2024,,,,,91.60810962,42197.20251358284,0.7049137863004423,5,6,open_api_factual_only,True,False,True,False,False,False,hard_filter_unfriendly_430r;special_territory;insufficient_open_api_indicators,54.220833,-4.530069
,,ITA,Italy,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,5929004.0,2024,2014,-0.7569682236714503,7325355.8,2024,3.916500091552734,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,89.2207202,53265.00324741888,0.5954031331878169,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,44.732482,11.076907
,,JPN,Japan,East Asia & Pacific,High income,unfriendly_reference_only,,,,,,,,,11745628.0,2024,2014,-1.7339824706813611,14492054.05,2024,0.8637400269508362,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,85.54153081,46106.92292300441,0.6387603788348242,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,36.142538,138.44217
,,KIR,Kiribati,East Asia & Pacific,Lower middle income,data_unavailable,,,,,,,,,23277.0,2024,2014,-0.37236774524910254,28485.3,2024,,,,,89.44029999,3257.136291253097,0.5978174609472652,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,1.820437,-157.384577
,,KOR,"Korea, Rep.",East Asia & Pacific,High income,unfriendly_reference_only,,,,,,,,,5140952.0,2024,2014,-24.178920540212168,6731755.1,2024,3.247009992599487,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,97.89563777,55070.938619412125,0.6944345084980843,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,36.384924,128.129504
,,XKX,Kosovo,Europe & Central Asia,Upper middle income,special_territory_reference_only,,,,,,,,,288478.0,2024,2014,-15.286081777923954,345939.4,2024,,,,,89.4430319734879,15716.292556458631,0.5594239377879159,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,42.593587,20.860719
,,LVA,Latvia,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,192011.0,2024,2014,-12.397746196135683,230416.25,2024,6.059340000152588,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,92.70757011,37611.66993594042,0.721737703468768,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,57.066872,25.458723
,,LIE,Liechtenstein,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,4133.0,2024,2014,-6.068181818181817,5190.95,2024,124.4619293212891,2021.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,98.2641983,42197.20251358284,0.6700689035404807,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,47.111405,9.559439
,,LTU,Lithuania,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,298296.0,2024,2014,-22.303372542482368,380917.35,2024,6.85614013671875,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,89.16116293,47165.366564305084,0.763160389067111,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,55.103703,24.089932
,,LUX,Luxembourg,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,72455.0,2024,2014,8.550068915922582,94177.85,2024,167.1776580810547,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,99.12902211,128475.2798027382,0.9428405917811944,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,49.733732,6.07762
,,MAC,"Macao SAR, China",East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,69116.0,2024,2014,-22.474846612004086,92046.65,2024,4.438439846038818,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,89.82640076,111693.50283143437,0.914962796029132,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,22.129735,113.556038
,,MLT,Malta,Middle East & North Africa,High income,unfriendly_reference_only,,,,,,,,,48417.0,2024,2014,-12.647265772998717,65248.350000000006,2024,5.029829978942871,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.86029816,62700.49421804613,0.952214821301373,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,35.892886,14.433005
,,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,unfriendly_reference_only,,,,,,,,,22540.0,2024,2014,-4.272487896033295,27128.65,2024,1.364519953727722,2000.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,39.52360153,3824.152343954799,0.4466912868567491,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,6.887553,158.234019
,,MCO,Monaco,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,3368.0,2024,2014,10.716633793556873,4209.95,2024,40.77404022216797,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,99.04489899,42197.20251358284,0.8739557524555555,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,43.739652,7.398291
,,MNE,Montenegro,Europe & Central Asia,Upper middle income,unfriendly_reference_only,,,,,,,,,78977.0,2024,2014,-7.340967219654127,96459.05,2024,24.79610061645508,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,88.88258428,28105.70932643356,0.6474808161068515,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,42.803101,19.143727
,,NRU,Nauru,East Asia & Pacific,High income,data_unavailable,,,,,,,,,2104.0,2024,2014,6.747843734145098,2489.65,2024,,,,,83.01170349,12468.76145246149,0.6213079215528992,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,-0.520261,166.932644
,,NLD,Netherlands,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,2197948.0,2024,2014,4.623984973393558,2750722.15,2024,1.920359969139099,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,97.00679779,70498.88403960709,0.8604427317464274,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,52.422211,5.61144
,,NCL,New Caledonia,East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,42726.0,2024,2014,-3.4309736913479827,51388.95,2024,,,,,82.0058408035186,13592.463593743454,0.444074096852889,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,-21.064697,165.084004
,,NZL,New Zealand,East Asia & Pacific,High income,unfriendly_reference_only,,,,,,,,,660326.0,2024,2014,3.3247897752699984,817749.5,2024,1.901919960975647,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.51930237,49316.3999433708,0.6715072421998582,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,-39.759,172.787
,,MKD,North Macedonia,Europe & Central Asia,Upper middle income,unfriendly_reference_only,,,,,,,,,208456.0,2024,2014,-27.11277701242666,258003.25,2024,9.61678981781006,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,93.1,24203.285950524423,0.6385155788899084,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,41.558223,21.555839
,,MNP,Northern Mariana Islands,East Asia & Pacific,High income,special_territory_reference_only,,,,,,,,,6670.0,2024,2014,-13.207547169811317,7536.25,2024,,,,,0.0,13592.463593743454,0.5888731088680436,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,15.188188,145.734397
,,NOR,Norway,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,680628.0,2024,2014,1.6777786575081777,847799.4,2024,4.604559898376465,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,99.0,91105.24679962298,0.6917619695576329,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,61.357092,9.679975
,,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,data_unavailable,,,,,,,,,2017872.0,2024,2014,18.966096638670326,2419848.9,2024,,,,,18.81159973,4288.528289881756,0.5187874113162553,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,-5.695285,143.910216
,,POL,Poland,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,3820420.0,2024,2014,-18.795845014889334,4795747.3,2024,1.684820055961609,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,88.58496367,45153.04397732806,0.6443771953180819,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,51.990316,19.490468
,,PRT,Portugal,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,1079580.0,2024,2014,-2.504179050292199,1328390.85,2024,3.866519927978516,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,88.48704454,42197.20251358284,0.6778547607399579,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,39.606675,-8.271754
,,PRI,Puerto Rico (US),Latin America & Caribbean,High income,special_territory_reference_only,,,,,,,,,397490.0,2024,2014,-18.23464675450235,491279.9,2024,0.4260199964046478,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,87.29178106,44205.74948792555,0.5948653285698531,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,18.234668,-66.481065
,,ROU,Romania,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,2094916.0,2024,2014,-7.1504139396085575,2545398.85,2024,5.278530120849609,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,91.29048551,40504.00029459583,0.5887204883989812,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,45.733237,24.972624
,,RUS,Russian Federation,Europe & Central Asia,High income,domestic_excluded,,,,,,,,,15196541.0,2024,2014,-8.23966516278305,18477885.65,2024,0.9311100244522096,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,94.36495368,41704.7109375,0.5703510420703695,6,6,open_api_factual_only,False,True,False,False,False,True,domestic_russia_excluded,58.249357,44.686469
,,SMR,San Marino,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,3457.0,2024,2014,10.979133226324244,4213.9,2024,58.26977920532227,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,97.35220337,70951.78959319758,0.8024362769970771,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,43.933916,12.441206
,,SGP,Singapore,East Asia & Pacific,High income,unfriendly_reference_only,,,,,,,,,875282.0,2024,2014,-13.420280823577702,1146326.0,2024,8.611550331115723,2012.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,94.37757178,132569.52522579458,0.9532622247741598,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,1.366587,103.816925
,,SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,special_territory_reference_only,,,,,,,,,5096.0,2024,2014,8.471690080885486,6168.8,2024,85.02861785888672,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,79.525064825,47303.19475848204,0.6717207257214084,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,18.04088,-63.070133
,,SVK,Slovak Republic,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,545533.0,2024,2014,-18.636668704976955,680357.95,2024,21.22817039489746,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,89.82507032,40319.054723087305,0.7133199417271269,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,48.734044,19.049868
,,SVN,Slovenia,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,204960.0,2024,2014,-0.3078898600633262,254971.2,2024,3.601569890975952,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,90.76355487,48648.90788340814,0.7406067212911933,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,46.06076,14.915312
,,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,data_unavailable,,,,,,,,,159388.0,2024,2014,38.67181722478881,188521.9,2024,,,,,29.04070091,2353.2480822924267,0.4412152947283628,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,-8.029548,159.170468
,,SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,Low income,data_unavailable,,,,,,,,,3785525.0,2024,2014,47.548846121465175,4433680.25,2024,,,,,27.94020081,1409.3349223328275,0.5115791942901814,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,3.568925,45.19238
,,SSD,South Sudan,Sub-Saharan Africa,Low income,data_unavailable,,,,,,,,,2732912.0,2024,2014,35.86363683817786,3085400.6,2024,,,,,6.671000004,3710.665991204799,0.1630205541763013,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,7.230477,30.390151
,,ESP,Spain,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,5037465.0,2024,2014,10.665212942219071,6148434.45,2024,2.13988995552063,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,95.7574516,48460.29140696611,0.6967144652269479,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,40.090953,-3.464718
,,MAF,St. Martin (French part),Latin America & Caribbean,High income,special_territory_reference_only,,,,,,,,,3250.0,2024,2014,-32.12197159565581,3686.5,2024,,,,,79.525064825,23134.759094596546,0.582647775761053,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,18.081302,-63.049399
,,SWE,Sweden,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,1214315.0,2024,2014,0.5912968852123557,1498920.2,2024,2.96205997467041,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,95.76629783,62978.93904598351,0.7589341375744649,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,65.85918,19.01705
,,CHE,Switzerland,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,889068.0,2024,2014,-5.279441564335807,1123747.95,2024,5.931270122528076,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,97.32103855,82286.18018964877,0.8371471254870725,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,46.719114,7.463965
,,TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,unfriendly_reference_only,,,,,,,,,5325.0,2024,2014,23.092926490984734,6795.6,2024,38.65118026733398,2022.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,0.0,33390.526714805885,0.5518007344413257,6,6,open_api_factual_only,True,False,True,False,False,True,hard_filter_unfriendly_430r;special_territory,21.81663,-71.752704
,,TUV,Tuvalu,East Asia & Pacific,Upper middle income,data_unavailable,,,,,,,,,1607.0,2024,2014,-22.29206963249516,1939.1,2024,,,,,35.20000076,5812.399245377526,0.4719189133102729,5,6,open_api_factual_only,False,False,False,False,False,False,insufficient_open_api_indicators,-8.513717,179.209587
,,UKR,Ukraine,Europe & Central Asia,Upper middle income,unfriendly_reference_only,,,,,,,,,3804794.0,2024,2014,-28.30234118250068,4698305.0,2024,6.635869979858398,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,82.47489929,16319.8447265625,0.5437824734614924,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,49.724739,32.140865
,,GBR,United Kingdom,Europe & Central Asia,High income,unfriendly_reference_only,,,,,,,,,8083771.0,2024,2014,-1.5081354342927122,10087001.8,2024,1.279279947280884,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,95.4720993,52621.17902529789,0.693863503886694,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,54.402739,-2.116346
,,USA,United States,North America,High income,unfriendly_reference_only,,,,,,,,,45410204.0,2024,2014,2.682678640545322,55577774.45,2024,0.6545699834823608,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,94.69380188,75489.26643348167,0.7105286250525158,6,6,open_api_factual_only,True,False,False,False,False,True,hard_filter_unfriendly_430r,39.538479,-97.482602
,,VIR,Virgin Islands (US),Latin America & Caribbean,High income,special_territory_reference_only,,,,,,,,,9644.0,2024,2014,-22.338540827830567,11444.45,2024,,,,,64.3774942980087,46479.29966853264,0.7622217904250974,5,6,open_api_factual_only,False,False,True,False,False,False,special_territory;insufficient_open_api_indicators,17.746706,-64.779172
,,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,special_territory_reference_only,,,,,,,,,1052580.0,2024,2014,11.05601228961628,1254864.45,2024,14.19151020050049,2023.0,unesco_uis_uis006_mor_5t8_40510,uis_estimate,86.63765334,3845.5029737541936,0.3925487855039327,6,6,open_api_factual_only,False,False,True,False,False,True,special_territory,32.047431,35.291341
